STATE,FDID,INC_DATE,INC_NO,DEVI_CONT,DEVI_IGNIT,DEVI_FUEL
NY,47021,11292007,7408282,,,
NY,47021,11302007,7409120,,,
NY,47021,11302007,7409235,,,
NY,47021,12032007,7412826,,,
NY,47021,12042007,7414318,,,
NY,47021,12062007,7416556,,,
NY,47021,12072007,741812,,,
NY,47021,12072007,7417247,,,
NY,47021,12082007,7419266,,,
NY,47021,12082007,7419438,,,
NY,47021,12092007,7419734,,,
NY,47021,12092007,7419825,,,
NY,47021,12092007,7419837,,,
NY,47021,12102007,7421204,,,
NY,47021,12142007,7425604,,,
NY,47021,12162007,7428152,,,
NY,47021,12182007,7431213,,,
NY,47021,12192007,7433012,,,
NY,47021,12202007,7434325,,,
NY,47021,12212007,7434455,,,
NY,47021,12212007,7434982,,,
NY,47021,12222007,7436539,,,
NY,47021,12242007,7437894,,,
NY,47021,12252007,7438634,,,
NY,47021,12272007,7440776,,,
NY,47021,12312007,7445053,,,
NY,48001,3262007,6,,,
NY,50001,11262007,188,11,13,12
NY,50012,12262007,557,,,
NY,51014,1262007,37,,,
NY,51014,4302007,206,,,
NY,51014,11092007,789,,,
NY,51014,12212007,885,,,
NY,51023,2202007,102,,,
NY,52002,3312007,278,,,
NY,52002,4012007,284,,,
NY,52002,4262007,375,,,
NY,52002,4302007,386,,,
NY,52002,6062007,505,,,
NY,52002,8232007,767,,,
NY,52002,12172007,1129,,,
NY,52005,1112007,29,,,
NY,52005,3032007,186,,,
NY,52005,5172007,411,,,
NY,52005,6082007,478,,,
NY,52005,8182007,734,,,
NY,52005,9152007,812,,,
NY,52006,6062007,135,UU,NN,UU
NY,52008,3182007,257,,,
NY,52008,3312007,304,,13,NN
NY,52009,1052007,14,,,
NY,52009,1062007,19,,,
NY,52009,1102007,34,,,
NY,52009,1102007,36,,,
NY,52009,1132007,44,,,
NY,52009,1182007,65,,,
NY,52009,1202007,70,,,
NY,52009,1212007,72,,,
NY,52009,1222007,77,,,
NY,52009,1222007,78,,,
NY,52009,1222007,83,,,
NY,52009,1262007,96,,,
NY,52009,1262007,98,,,
NY,52009,1292007,106,,,
NY,52009,2022007,125,,,
NY,52009,2062007,140,,,
NY,52009,2082007,150,,,
NY,52009,2142007,176,,,
NY,52009,2152007,195,,,
NY,52009,2152007,197,,,
NY,52009,2182007,200,,,
NY,52009,2202007,206,,,
NY,52009,2222007,212,,,
NY,52009,3092007,249,,,
NY,52009,3092007,250,,,
NY,52009,3142007,270,,,
NY,52009,3142007,272,,,
NY,52009,3162007,284,,,
NY,52009,3202007,295,,,
NY,52009,3242007,312,,,
NY,52009,3282007,323,,,
NY,52009,3282007,325,,,
NY,52009,4132007,370,,,
NY,52009,4192007,391,,,
NY,52009,4202007,402,,,
NY,52009,4212007,410,,,
NY,52009,4232007,419,,,
NY,52009,4252007,427,,,
NY,52009,5012007,444,,,
NY,52009,5032007,452,,,
NY,52009,5032007,456,,,
NY,52009,5042007,457,,,
NY,52009,5062007,468,,,
NY,52009,5092007,481,,,
NY,52009,5132007,501,,,
NY,52009,5132007,502,,,
NY,52009,5152007,508,,,
NY,52009,5162007,513,,,
NY,52009,5172007,517,,,
NY,52009,5182007,522,,,
NY,52009,5192007,523,,,
NY,52009,5202007,524,,,
NY,52009,5272007,553,,,
NY,52009,5282007,557,,,
NY,52009,5292007,562,,,
NY,52009,5292007,563,,,
NY,52009,5292007,564,,,
NY,52009,5292007,566,,,
NY,52009,5302007,570,,,
NY,52009,5312007,573,,,
NY,52009,6012007,577,,,
NY,52009,6012007,578,,,
NY,52009,6022007,583,,,
NY,52009,6032007,586,,,
NY,52009,6072007,605,,,
NY,52009,6092007,610,,,
NY,52009,6102007,613,,,
NY,52009,6112007,618,,,
NY,52009,6112007,620,,,
NY,52009,6172007,641,,,
NY,52009,6192007,645,,,
NY,52009,6222007,662,,,
NY,52009,6232007,666,,,
NY,52009,6262007,680,,,
NY,52009,6272007,682,,,
NY,52009,6292007,692,,,
NY,52009,6292007,695,,,
NY,52009,7022007,710,,,
NY,52009,7052007,716,,,
NY,52009,7062007,720,,,
NY,52009,7072007,726,,,
NY,52009,7082007,730,,,
NY,52009,7122007,741,,,
NY,52009,7152007,751,,,
NY,52009,7182007,768,,,
NY,52009,7272007,799,,,
NY,52009,7272007,801,,,
NY,52009,7292007,806,,,
NY,52009,8142007,868,,,
NY,52009,8192007,892,,,
NY,52009,8242007,906,,,
NY,52009,9012007,931,,,
NY,52009,9022007,934,,,
NY,52009,9102007,958,,,
NY,52009,9102007,960,,,
NY,52009,9152007,979,,,
NY,52009,9192007,992,,,
NY,52009,9252007,1010,,,
NY,52009,9272007,1020,,,
NY,52009,9292007,1031,,,
NY,52009,10022007,1037,,,
NY,52009,10052007,1052,,,
NY,52009,10072007,1063,,,
NY,52009,10092007,1072,,,
NY,52009,10122007,1081,,,
NY,52009,10202007,1115,,,
NY,52009,10222007,1120,,,
NY,52009,10272007,1136,,,
NY,52009,10282007,1143,,,
NY,52009,10302007,1156,,,
NY,52009,11022007,1165,,,
NY,52009,11082007,1181,,,
NY,52009,11092007,1190,,,
NY,52009,11102007,1193,,,
NY,52009,11112007,1199,,,
NY,52009,11122007,1202,,,
NY,52009,11202007,1234,,,
NY,52009,11242007,1248,,,
NY,52009,11282007,1259,,,
NY,52009,11302007,1270,,,
NY,52009,12042007,1284,,,
NY,52009,12102007,1299,,,
NY,52009,12112007,1301,,,
NY,52009,12142007,1314,,,
NY,52009,12142007,1315,,,
NY,52009,12142007,1322,,,
NY,52009,12232007,1348,,,
NY,52009,12232007,1350,,,
NY,52009,12242007,1355,,,
NY,52009,12292007,1387,,,
NY,52020,1302007,85,,,
NY,52022,2132007,259,,,
NY,52022,4242007,682,,,
NY,52022,5272007,895,,,
NY,52022,5292007,918,,,
NY,52022,6042007,971,,,
NY,52022,7072007,1184,,,
NY,52022,8032007,1371,,,
NY,52022,9192007,1685,,,
NY,52022,9252007,1731,,,
NY,52022,10232007,1931,,,
NY,52022,11262007,2175,,,
NY,52023,12132007,365,,,
NY,52025,9262007,72149,,,
NY,52033,1162007,70078,,,
NY,52033,5182007,70675,,,
NY,52033,5192007,70682,,,
NY,52033,5232007,70699,,,
NY,52033,9152007,71297,,,
NY,52033,10212007,71479,,,
NY,52043,2042007,187,,,
NY,52043,5042007,623,,,
NY,52046,2032007,29,,,
NY,52046,2092007,33,,,
NY,52046,2102007,36,,,
NY,52046,2242007,46,,,
NY,52046,2272007,49,,,
NY,52046,3102007,59,,,
NY,52046,3132007,66,,,
NY,52046,4202007,109,,,
NY,52046,4202007,110,,,
NY,52046,4262007,113,,,
NY,52046,4302007,115,,,
NY,52046,5012007,116,,,
NY,52046,5022007,119,,,
NY,52046,5052007,121,,,
NY,52046,5082007,123,,,
NY,52046,5092007,124,,,
NY,52046,5152007,130,,,
NY,52046,5292007,144,,,
NY,52046,6042007,148,,,
NY,52046,6172007,157,,,
NY,52046,6242007,162,,,
NY,52046,7032007,168,,,
NY,52046,7092007,171,,,
NY,52046,7132007,175,,,
NY,52046,7152007,176,,,
NY,52046,7162007,178,,,
NY,52046,8012007,201,,,
NY,52046,8082007,209,,,
NY,52046,8152007,218,,,
NY,52046,9082007,241,,,
NY,52046,9242007,258,,,
NY,52046,10242007,292,,,
NY,52046,10272007,296,,,
NY,52046,10272007,298,,,
NY,52046,11022007,308,,,
NY,52046,11112007,313,,,
NY,52046,11232007,330,,,
NY,52047,2122007,70,,,
NY,52049,3202007,227,,,
NY,52049,3292007,244,,,
NY,52051,1312007,160,,,
NY,52051,2012007,166,,,
NY,52051,2052007,190,,,
NY,52051,2052007,191,,,
NY,52051,2052007,193,,,
NY,52051,2282007,358,NN,NN,NN
NY,52051,3092007,420,,,
NY,52051,3142007,450,,,
NY,52051,4252007,669,,,
NY,52051,4262007,674,,,
NY,52051,4302007,697,,,
NY,52051,5212007,827,,,
NY,52051,7022007,1104,,,
NY,52051,7312007,1294,,,
NY,52051,8012007,1304,,,
NY,52051,8292007,1491,,,
NY,52051,9262007,1631,,,
NY,52052,2132007,112,,,
NY,52054,1142007,28,,,
NY,52054,5012007,341,,,
NY,52058,9212007,1375,,,
NY,52061,1032007,22,,,
NY,52061,5092007,940,,,
NY,52061,8112007,1626,,,
NY,52066,6292007,589,,,
NY,52066,9072007,822,,,
NY,52068,7022007,781,,,
NY,52068,7032007,786,,,
NY,52068,7222007,888,,,
NY,52068,9272007,1163,,,
NY,52068,10012007,1176,,,
NY,52068,11182007,1377,,,
NY,52068,12042007,1450,,,
NY,52073,2132007,198,,,
NY,52073,5082007,569,,,
NY,52074,12142007,1820,,,
NY,52077,1212007,85,,,
NY,52077,1282007,128,,,
NY,52077,2162007,246,,,
NY,52077,2192007,257,,,
NY,52077,3092007,342,,,
NY,52077,3122007,361,,,
NY,52077,3162007,393,,,
NY,52077,3312007,473,,,
NY,52077,4132007,539,,,
NY,52077,4222007,587,,,
NY,52077,4222007,589,,,
NY,52077,4232007,591,,,
NY,52077,4232007,598,,,
NY,52077,4232007,599,,,
NY,52077,5032007,653,,,
NY,52077,5042007,657,,,
NY,52077,5062007,669,,,
NY,52077,5062007,670,,,
NY,52077,5062007,671,,,
NY,52077,5072007,679,,,
NY,52077,5122007,703,,,
NY,52077,5152007,726,,,
NY,52077,5212007,767,,,
NY,52077,5222007,774,,,
NY,52077,5252007,794,,,
NY,52077,6202007,954,,,
NY,52077,6212007,960,,,
NY,52077,6292007,999,,,
NY,52077,7042007,1036,,,
NY,52077,7042007,1038,,,
NY,52077,7112007,1095,,,
NY,52077,7152007,1128,,,
NY,52077,7172007,1141,,,
NY,52077,7172007,1143,,,
NY,52077,7172007,1144,,,
NY,52077,7202007,1171,,,
NY,52077,8052007,1267,,,
NY,52077,8092007,1299,,,
NY,52077,8152007,1337,,,
NY,52077,9122007,1503,,,
NY,52077,9252007,1590,,,
NY,52077,10152007,1725,,,
NY,52077,10202007,1758,,,
NY,52077,10302007,1814,,,
NY,52077,11122007,1883,,,
NY,52081,7032007,604,,,
NY,52081,7162007,643,,,
NY,52081,9232007,794,,,
NY,52083,7052007,254,,,
NY,52086,2052007,70040,,,
NY,52093,1112007,6,,,
NY,52096,2282007,78,,,
NY,52096,4142007,131,,,
NY,52096,4162007,135,,,
NY,52096,4212007,141,,,
NY,52096,4212007,142,,,
NY,52096,4212007,143,,,
NY,52096,4212007,144,,,
NY,52096,4222007,146,,,
NY,52096,5052007,166,,,
NY,52096,5132007,177,,,
NY,52096,5212007,183,,,
NY,52096,5232007,185,,,
NY,52096,5252007,191,,,
NY,52096,5262007,194,,,
NY,52096,6172007,224,,,
NY,52096,7102007,248,,,
NY,52096,7112007,249,,,
NY,52096,7162007,261,,,
NY,52096,7182007,269,,,
NY,52096,7282007,284,,,
NY,52096,8012007,287,,,
NY,52096,9152007,335,,,
NY,52096,10192007,375,,,
NY,52096,10212007,379,,,
NY,52096,11112007,398,,,
NY,52096,11252007,421,,,
NY,52097,5012007,1041,,,
NY,52097,5022007,1055,,,
NY,52097,5102007,1122,,,
NY,52097,5142007,1153,,,
NY,52097,6012007,1299,,,
NY,52097,6092007,1372,,,
NY,52097,6102007,1383,,,
NY,52097,6192007,1454,,,
NY,52097,6242007,1502,,,
NY,52097,6252007,1521,,,
NY,52097,6272007,1531,,,
NY,52097,7042007,1607,,,
NY,52097,7172007,1729,,,
NY,52097,7202007,1761,,,
NY,52097,7222007,1787,,,
NY,52097,8282007,2100,,,
NY,52097,8302007,2117,,,
NY,52097,9052007,2164,,,
NY,52097,9102007,2211,,,
NY,52097,9102007,2217,,,
NY,52097,10012007,2384,,,
NY,52097,10082007,2450,,,
NY,52097,10102007,2472,,,
NY,52097,10282007,2628,,,
NY,52097,10282007,2630,,,
NY,52097,11112007,2737,,,
NY,52097,11242007,2829,,,
NY,52101,9032007,2023,,,
NY,52101,9172007,2146,,,
NY,52101,11052007,2586,,,
NY,52101,12112007,2916,,,
NY,52102,1132007,366,,,
NY,52102,2192007,1453,,,
NY,52102,2202007,1496,,,
NY,52102,2242007,1628,,,
NY,52102,3082007,1970,,,
NY,52102,4052007,3305,,,
NY,52102,4212007,3898,,,
NY,52102,4212007,3910,,,
NY,52102,4262007,4107,,,
NY,52102,5042007,4390,,,
NY,52102,5142007,4887,,,
NY,52102,5232007,5295,,,
NY,52102,5262007,5451,,,
NY,52102,6162007,6626,,,
NY,52102,6292007,7331,,,
NY,52102,7022007,7520,,,
NY,52102,8052007,9575,,,
NY,52102,8082007,9723,,,
NY,52102,9112007,11285,,,
NY,52103,4072007,145,NN,NN,NN
NY,52103,4082007,148,,,
NY,52103,5132007,192,,,
NY,52103,7232007,335,,,
NY,52115,1212007,17,,,
NY,52115,1242007,19,,,
NY,52115,2042007,36,,,
NY,52115,2162007,60,,,
NY,52115,2232007,68,,,
NY,52115,3122007,91,,,
NY,52115,4222007,132,,,
NY,52115,4222007,133,,,
NY,52115,5052007,143,,,
NY,52115,5152007,157,,,
NY,52115,8052007,268,,,
NY,52115,8052007,269,,,
NY,52115,8072007,271,,,
NY,52115,8072007,274,,,
NY,52115,9022007,307,,,
NY,52115,9242007,340,,,
NY,52115,10092007,357,,,
NY,52115,11012007,393,,,
NY,52115,11182007,420,,,
NY,52115,11252007,430,,,
NY,52115,11292007,438,,,
NY,52115,11302007,441,,,
NY,52115,12122007,460,,,
NY,52115,12202007,476,,,
NY,52117,5012007,134,,,
NY,52117,7302007,271,15,20,14
NY,53007,3292007,70110,,,
NY,53009,6242007,70023,,,
NY,53032,8262007,104,13,20,14
NY,54001,3032007,98,,,
NY,54006,2092007,14,,,
NY,55002,3282007,70124,,,
NY,55002,4292007,70180,,,
NY,55002,5182007,70215,,,
NY,55002,7242007,70335,,,
NY,55002,9252007,70440,,,
NY,56011,4152007,70047,,,
NY,56016,1252007,7,,,
NY,56016,5042007,41,,,
NY,56027,2122007,15,NN,0,11
NY,56027,7192007,80,NN,0,11
NY,56044,1202007,51,UU,NN,UU
NY,56044,1212007,56,UU,NN,0
NY,57007,3072007,300040,,,
NY,57007,5192007,500117,,,
NY,57007,7152007,700100,,,
NY,57007,10102007,1000062,,,
NY,57007,10252007,1000137,,,
NY,57007,12142007,1200089,,,
NY,57011,5062007,70080,,,
NY,57023,12312007,120011,,,
NY,58711,4082007,70006,,,
NY,58711,10092007,70021,,,
NY,59013,1212007,12,,,
NY,59013,2232007,39,,,
NY,59013,5082007,88,,,
NY,59013,6212007,110,,,
NY,59013,7012007,113,,,
NY,59013,7072007,114,,,
NY,59013,7092007,115,,,
NY,59013,7182007,121,,,
NY,59013,7312007,125,,,
NY,59013,8192007,142,,,
NY,59013,11022007,196,,,
NY,59017,3212007,11,,,
NY,59019,11072007,7158,,,
NY,59027,7072007,65,,,
NY,60010,2032007,700052,,,
NY,60010,2212007,700084,,,
NY,60010,4282007,700183,,,
NY,60010,11232007,700545,,,
NY,60010,11272007,700552,,,
NY,60013,1142007,700137,,,
NY,60013,1192007,700198,,,
NY,60013,1262007,700248,,,
NY,60013,1302007,700293,,,
NY,60013,1312007,700298,,,
NY,60013,2012007,700310,,,
NY,60013,2022007,700319,,,
NY,60013,2052007,700333,,,
NY,60013,2102007,700383,,,
NY,60013,2122007,700400,,,
NY,60013,2122007,700401,,,
NY,60013,2142007,700429,,,
NY,60013,2152007,700434,,,
NY,60013,2152007,700435,,,
NY,60013,2162007,700450,,,
NY,60013,2252007,700522,,,
NY,60013,3072007,700688,,,
NY,60013,3092007,700707,,,
NY,60013,3112007,700724,,,
NY,60013,3132007,700740,,,
NY,60013,3132007,700741,,,
NY,60013,3162007,700764,,,
NY,60013,3182007,700786,,,
NY,60013,3242007,700823,,,
NY,60013,3242007,700825,,,
NY,60013,3252007,700834,,,
NY,60013,3312007,700877,,,
NY,60013,4012007,700883,,,
NY,60013,4052007,700914,,,
NY,60013,4062007,700917,,,
NY,60013,4082007,700928,,,
NY,60013,4262007,702020,,,
NY,60013,5042007,702096,,,
NY,60013,5052007,702109,,,
NY,60013,5092007,702143,,,
NY,60013,5102007,702150,,,
NY,60013,5152007,702195,,,
NY,60013,5182007,702228,,,
NY,60013,5202007,702245,,,
NY,60013,5282007,702306,,,
NY,60013,5282007,702309,,,
NY,60013,5282007,702311,,,
NY,60013,5292007,702322,,,
NY,60013,5302007,702327,,,
NY,60013,5312007,702341,,,
NY,60013,6062007,702396,,,
NY,60013,6182007,702505,,,
NY,60013,6282007,702609,,,
NY,60013,6292007,702626,,,
NY,60013,6302007,702629,,,
NY,60013,7112007,702715,,,
NY,60013,7132007,702733,,,
NY,60013,7152007,702745,,,
NY,60013,7272007,702848,,,
NY,60013,8022007,702903,,,
NY,60013,8032007,702912,,,
NY,60013,8102007,702972,,,
NY,60013,8222007,703074,,,
NY,60013,8222007,703078,,,
NY,60013,8242007,703096,,,
NY,60013,8302007,703145,,,
NY,60013,9042007,703180,,,
NY,60013,9122007,703246,,,
NY,60013,9142007,703264,,,
NY,60013,9232007,703340,,,
NY,60013,9252007,703349,,,
NY,60013,10022007,703428,,,
NY,60013,10202007,703601,,,
NY,60013,10232007,703639,,,
NY,60013,10242007,703640,,,
NY,60013,11092007,703813,,,
NY,60013,11102007,703818,,,
NY,60013,11102007,703819,,,
NY,60013,11122007,703833,,,
NY,60013,11132007,703838,,,14
NY,60013,11142007,703854,,,
NY,60013,11192007,703901,,,
NY,60013,11222007,703931,,,
NY,60013,11242007,703956,,,
NY,60013,12022007,704024,,,
NY,60013,12072007,704073,,,
NY,60013,12082007,704091,,,
NY,60013,12122007,704123,,,
NY,60013,12152007,704157,,,
NY,60013,12202007,704203,,,
NY,60013,12262007,704252,,,
NY,60013,12282007,704266,,,
NY,60013,12302007,704277,,,
NY,60015,4022007,2070629,,,
NY,60015,10182007,2072066,NN,20,NN
NY,60018,2142007,700156,,,
NY,60018,2142007,700158,,,
NY,60018,2212007,700184,,,
NY,60018,2232007,700194,,,
NY,60018,2262007,700203,,,
NY,60018,3022007,700239,,,
NY,60018,3032007,700248,,,
NY,60018,3052007,700252,,,
NY,60018,3142007,700279,,,
NY,60018,3302007,700334,,,
NY,60018,3312007,700338,,,
NY,60018,4082007,700350,,,
NY,60018,4262007,700585,,,
NY,60018,4302007,700600,,,
NY,60018,5022007,700604,,,
NY,60018,5022007,700605,,,
NY,60018,5052007,700615,,,
NY,60018,5142007,700638,,,
NY,60018,5182007,700648,,,
NY,60018,5262007,700667,,,
NY,60018,5272007,700670,,,
NY,60018,5282007,700674,,,
NY,60018,5292007,700676,,,
NY,60018,7142007,700793,,,
NY,60018,7192007,700810,,,
NY,60018,7272007,700839,,,
NY,60018,7302007,700843,,,
NY,60018,8242007,700916,,,
NY,60018,8272007,700923,,,
NY,60018,9102007,700954,,,
NY,60018,9122007,700960,,,
NY,60018,9172007,700969,,,
NY,60018,9202007,700983,,,
NY,60018,9242007,700995,,,
NY,60018,10222007,701090,,,
NY,60018,10262007,701120,,,
NY,60018,10292007,701125,,,
NY,60018,11112007,701167,,,
NY,60018,12232007,701298,,,
NY,60018,12242007,701306,,,
NY,60022,3192007,66,,,
NY,60022,6052007,131,,,
NY,60026,1042007,700007,,,
NY,60026,1162007,700026,,,
NY,60026,1272007,700049,,,
NY,60026,1282007,700051,,,
NY,60026,2102007,700084,,,
NY,60026,2102007,700086,,,
NY,60026,2202007,700112,,,
NY,60026,4032007,700249,,,
NY,60026,4102007,700269,,,
NY,60026,4112007,700274,,,
NY,60026,5012007,700541,,,
NY,60026,6122007,700636,,,
NY,60026,7022007,700692,,,
NY,60026,7042007,700695,,,
NY,60026,7122007,700706,,,
NY,60026,7242007,700742,,,
NY,60026,8062007,700766,,,
NY,60026,8202007,700803,,,
NY,60026,8272007,700824,,,
NY,60026,10092007,700919,,,
NY,60026,11242007,701036,,,
NY,60026,11262007,701046,,,
NY,60026,11282007,701051,,,
NY,60027,1172007,700025,,,
NY,60027,2082007,700061,,,
NY,60027,4132007,700272,,,
NY,60027,4162007,700342,,,
NY,60027,6092007,700852,,,
NY,60027,7052007,700918,,,
NY,60027,7152007,700936,,,
NY,60027,7212007,700945,,,
NY,60027,12022007,701210,,,
NY,60028,2042007,700025,,,
NY,60028,3072007,700057,,,
NY,60028,5052007,700118,,,
NY,60028,6172007,700145,,,
NY,60028,6182007,700147,,,
NY,60028,10122007,700217,,,
NY,60028,10312007,700235,,,
NY,60030,3072007,700037,,,
NY,60030,3302007,700051,,,
NY,60030,4062007,700053,,,
NY,60030,4122007,700057,,,
NY,60030,9292007,700204,,,
NY,60030,10292007,700223,,,
NY,60030,12162007,700254,,,
NY,60030,12242007,700262,,,
NY,60031,5082007,70082,,,
NY,60032,1022007,15,,,
NY,60032,1082007,68,,,
NY,60032,1182007,184,,,
NY,60032,1222007,213,,,
NY,60032,2032007,349,,,
NY,60032,2072007,380,,,
NY,60032,2092007,390,,,
NY,60032,2092007,391,,,
NY,60032,2122007,454,,,
NY,60032,2212007,545,,,
NY,60032,2222007,560,,,
NY,60032,3022007,641,,,
NY,60032,3022007,643,,,
NY,60032,3062007,685,,,
NY,60032,3112007,724,,,
NY,60032,3122007,744,,,
NY,60032,3162007,789,,,
NY,60032,3172007,790,,,
NY,60032,3172007,794,,,
NY,60032,3292007,897,,,
NY,60032,4032007,951,,,
NY,60032,4052007,974,,,
NY,60032,4082007,1001,,,
NY,60032,4092007,1014,,,
NY,60032,4292007,1397,,,
NY,60032,5122007,1520,,,
NY,60032,5122007,1521,,,
NY,60032,5132007,1534,,,
NY,60032,5182007,1591,,,
NY,60032,5282007,1685,,,
NY,60032,5302007,1715,,,
NY,60032,5312007,1730,,,
NY,60032,6022007,1758,,,
NY,60032,6032007,1761,,,
NY,60032,6082007,1807,,,
NY,60032,6082007,1815,,,
NY,60032,6092007,1825,,,
NY,60032,6152007,1872,,,
NY,60032,6172007,1885,,,
NY,60032,6272007,1974,,,
NY,60032,6292007,2015,,,
NY,60032,7032007,2049,,,
NY,60032,7072007,2078,,,
NY,60032,7092007,2097,,,
NY,60032,7182007,2175,,,
NY,60032,8022007,2334,,,
NY,60032,8052007,2368,,,
NY,60032,8132007,2449,,,
NY,60032,8162007,2476,,,
NY,60032,8202007,2503,,,
NY,60032,8232007,2525,,,
NY,60032,9022007,2637,,,
NY,60032,9032007,2645,,,
NY,60032,9042007,2663,,,
NY,60032,9062007,2681,,,
NY,60032,9112007,2741,,,
NY,60032,9132007,2760,,,
NY,60032,9202007,2834,,,
NY,60032,9252007,2881,,,
NY,60032,9292007,2912,,,
NY,60032,10042007,2963,,,
NY,60032,10142007,3085,,,
NY,60032,10232007,3184,,,
NY,60032,10272007,3209,,,
NY,60032,10302007,3264,,,
NY,60032,11032007,3306,,,
NY,60032,11062007,3334,,,
NY,60032,11062007,3339,,,
NY,60032,11122007,3427,,,
NY,60032,11192007,3482,,,
NY,60032,11192007,3485,,,
NY,60032,11282007,3576,,,
NY,60032,11282007,3583,,,
NY,60032,12012007,3617,,,
NY,60032,12052007,3660,,,
NY,60032,12052007,3671,,,
NY,60032,12122007,3749,,,
NY,60032,12142007,3768,,,
NY,60032,12192007,3813,,,
NY,60032,12212007,3833,,,
NY,60032,12272007,3876,,,
NY,60032,12292007,3893,,,
NY,60032,12302007,3900,,,
NY,60033,1032007,700045,,,
NY,60033,1102007,700179,,,
NY,60033,1142007,700261,,,
NY,60033,1142007,700268,,,
NY,60033,1172007,700335,,,
NY,60033,1182007,700344,,,
NY,60033,1182007,700356,,,
NY,60033,1192007,700367,,,
NY,60033,1222007,700419,,,
NY,60033,1222007,700421,,,
NY,60033,1222007,700427,,,
NY,60033,1242007,700460,,,
NY,60033,1262007,700497,,,
NY,60033,1272007,700523,,,
NY,60033,1272007,700524,,,
NY,60033,1302007,700574,,,
NY,60033,2012007,700606,,,
NY,60033,2062007,700719,,,
NY,60033,2092007,700796,,,
NY,60033,2142007,700898,,,
NY,60033,2142007,700907,,,
NY,60033,2142007,700911,,,
NY,60033,2152007,700931,,,
NY,60033,2172007,700962,,,
NY,60033,2182007,700990,,,
NY,60033,2182007,700995,,,
NY,60033,3022007,701239,,,
NY,60033,3022007,701302,,,
NY,60033,3022007,701362,,,
NY,60033,3072007,701480,,,
NY,60033,3112007,701568,,,
NY,60033,3132007,701617,,,
NY,60033,3152007,701634,,,
NY,60033,3152007,701641,,,
NY,60033,3212007,701791,,,
NY,60033,3272007,701882,,,
NY,60033,3302007,701948,,,
NY,60033,3302007,701953,,,
NY,60033,3312007,701976,,,
NY,60036,5172007,110,,,
NY,60043,1072007,700013,,,
NY,60043,1142007,700026,,,
NY,60043,1312007,700093,,,
NY,60043,2132007,700140,,,
NY,60043,2192007,700162,,,
NY,60043,2212007,700169,,,
NY,60043,3042007,700268,,,
NY,60043,4052007,700361,,,
NY,60043,4152007,700391,,,
NY,60043,6262007,700833,,,
NY,60043,7092007,700896,,,
NY,60043,7162007,700912,,,
NY,60043,7192007,700925,,,
NY,60043,8222007,701021,,,
NY,60043,8232007,701025,,,
NY,60043,9052007,701060,,,
NY,60043,9182007,701090,,,
NY,60043,9292007,701112,,,
NY,60043,10062007,701134,,,
NY,60043,10312007,701204,,,
NY,60043,11052007,701221,,,
NY,60043,11142007,701249,,,
NY,60043,11302007,701299,,,
NY,60043,12032007,701309,,,
NY,60043,12162007,701359,,,
NY,60043,12162007,701360,,,
NY,60045,5062007,296,,,
NY,60045,5072007,298,,,
NY,60045,6032007,348,,,
NY,60045,6162007,377,,,
NY,60045,7182007,436,,,
NY,60045,8112007,476,,,
NY,60045,8132007,479,,,
NY,60045,11022007,682,,,
NY,60045,11112007,700,,,
NY,60046,6132007,569,,,
NY,60051,7142007,258,,,
NY,60053,1232007,22,,,
NY,60056,4062007,700059,,,
NY,60056,10222007,700190,,,
NY,60056,12042007,700221,,,
NY,60056,12302007,700241,,,
NY,60059,1312007,15,,,
NY,60059,6212007,145,,,
NY,60059,7302007,197,,,
NY,60059,12152007,294,,,
NY,60062,1112007,700008,,,
NY,60062,1202007,700015,,,
NY,60062,2272007,700067,,,
NY,60062,3042007,700077,,,
NY,60062,3292007,700103,,,
NY,60062,3302007,700104,,,
NY,60062,4092007,700109,,,
NY,60062,4182007,700150,,,
NY,60062,5102007,700179,,,
NY,60062,5252007,700212,,,
NY,60062,5292007,700222,,,
NY,60062,6302007,700268,,,
NY,60062,7082007,700282,,,
NY,60062,7092007,700289,,,
NY,60062,7142007,700296,,,
NY,60062,7182007,700300,,,
NY,60062,7312007,700320,,,
NY,60062,8202007,700358,,,
NY,60062,8312007,700372,,,
NY,60062,10142007,700428,,,
NY,60062,10252007,700442,,,
NY,60062,10312007,700457,,,
NY,60062,11192007,700486,,,
NY,60062,11232007,700494,,,
NY,60062,11242007,700496,,,
NY,60062,11282007,700502,,,
NY,60062,12042007,700518,,,
NY,60062,12092007,700527,,,
NY,60064,3232007,700071,,,
NY,60064,11212007,700354,,,
NY,60712,3232007,30005,,,
NY,60981,2062007,700003,,,
NY,60981,5102007,700026,,,
NY,60981,12042007,700092,,,
NY,60981,12102007,700094,,,
NY,61004,8162007,21,,,
NY,61012,10222007,8906,,,
NY,61012,10272007,8907,,,
NY,61019,10172007,190442,,,
NY,61722,10042007,71017,,,
NY,62001,2132007,20002,,,
NY,62003,2072007,20003,,,
NY,62003,2242007,20010,,,
NY,62003,3312007,30017,,,
NY,62003,6032007,60003,,,
OH,2015,1102007,52,,,
OH,2015,1242007,125,,,
OH,2015,2062007,201,,,
OH,2015,5072007,739,,,
OH,2015,6292007,1117,,,
OH,2015,9032007,1552,,,
OH,2015,9082007,1583,,,
OH,2015,9112007,1603,,,
OH,2015,9182007,1647,UU,UU,UU
OH,2015,9182007,1653,,,
OH,2015,10182007,1830,,,
OH,2213,2272007,12,,,
OH,3001,5282007,1616,,,
